year,origin,export_val,import_val,dest
1971,colombia,99555000.0,0.0,Germany
1972,colombia,99113000.0,0.0,Germany
1973,colombia,122752000.0,0.0,Germany
1974,colombia,140851000.0,0.0,Germany
1975,colombia,156945000.0,0.0,Germany
1976,colombia,243000.0,0.0,Germany
1976,colombia,270911000.0,0.0,Germany
1977,colombia,11292000.0,0.0,Germany
1977,colombia,438273000.0,0.0,Germany
1978,colombia,5408000.0,0.0,Germany
1978,colombia,481895000.0,0.0,Germany
1979,colombia,2583000.0,0.0,Germany
1979,colombia,575289000.0,0.0,Germany
1980,colombia,1969000.0,0.0,Germany
1980,colombia,620029000.0,0.0,Germany
1981,colombia,1973000.0,0.0,Germany
1981,colombia,490395000.0,0.0,Germany
1982,colombia,1538000.0,0.0,Germany
1982,colombia,580006000.0,0.0,Germany
1983,colombia,2209000.0,0.0,Germany
1983,colombia,518050000.0,0.0,Germany
1984,colombia,2151747.0,0.0,Germany
1984,colombia,429004288.0,0.0,Germany
1985,colombia,4088254.0,0.0,Germany
1985,colombia,414283187.0,0.0,Germany
1986,colombia,10063349.0,0.0,Germany
1986,colombia,784669885.0,0.0,Germany
1987,colombia,4347884.0,0.0,Germany
1987,colombia,606033622.0,0.0,Germany
1988,colombia,7163105.0,0.0,Germany
1988,colombia,500509915.0,0.0,Germany
1989,colombia,10677313.0,0.0,Germany
1989,colombia,478756520.0,175000.0,Germany
1990,colombia,8483483.0,0.0,Germany
1990,colombia,418346346.0,0.0,Germany
1991,colombia,8768029.0,0.0,Germany
1991,colombia,469429884.0,0.0,Germany
1992,colombia,9449898.0,0.0,Germany
1992,colombia,448722461.0,0.0,Germany
1993,colombia,5786282.0,207000.0,Germany
1993,colombia,424655888.0,44000.0,Germany
1994,colombia,10762804.0,0.0,Germany
1994,colombia,521395535.0,11000.0,Germany
1995,colombia,16969606.0,0.0,Germany
1995,colombia,695291886.0,13000.0,Germany
1996,colombia,17256458.0,0.0,Germany
1996,colombia,371895753.0,0.0,Germany
1997,colombia,24849554.0,0.0,Germany
1997,colombia,395036016.0,0.0,Germany
1998,colombia,27371000.0,0.0,Germany
1998,colombia,437917000.0,0.0,Germany
1999,colombia,14959149.0,0.0,Germany
1999,colombia,233336579.0,0.0,Germany
2000,colombia,14688851.0,0.0,Germany
2000,colombia,171071706.0,0.0,Germany
2001,colombia,10396796.0,69.0,Germany
2001,colombia,142605593.0,0.0,Germany
2002,colombia,8615437.0,30.0,Germany
2002,colombia,117555781.0,0.0,Germany
2003,colombia,7145407.0,0.0,Germany
2003,colombia,128542542.0,0.0,Germany
2004,colombia,7635987.0,0.0,Germany
2004,colombia,123782810.0,5000.0,Germany
2005,colombia,11795865.0,0.0,Germany
2005,colombia,188397235.0,2000.0,Germany
2006,colombia,9907646.0,0.0,Germany
2006,colombia,204874230.0,153.0,Germany
2007,colombia,10825970.0,3850.0,Germany
2007,colombia,217676380.0,5000.0,Germany
2008,colombia,10977886.0,0.0,Germany
2008,colombia,233363739.0,10000.0,Germany
2009,colombia,15717682.0,0.0,Germany
2009,colombia,102401492.0,0.0,Germany
2010,colombia,16858023.0,0.0,Germany
2010,colombia,75779325.0,0.0,Germany
2011,colombia,24431365.0,5.0,Germany
2011,colombia,137953596.0,0.0,Germany
2012,colombia,23918685.0,215322.0,Germany
2012,colombia,104455845.0,0.0,Germany
2013,colombia,22025598.0,89721.0,Germany
2013,colombia,131020500.0,0.0,Germany
2014,colombia,19762406.0,450106.0,Germany
2014,colombia,203456842.0,0.0,Germany
2015,colombia,25988202.0,564152.0,Germany
2015,colombia,201331879.0,0.0,Germany
2016,colombia,24450963.0,134427.0,Germany
2016,colombia,218861164.0,0.0,Germany
2017,colombia,182843740.0,12201.0,Germany
1962,colombia,2081000.0,0.0,Denmark
1963,colombia,2053000.0,0.0,Denmark
1964,colombia,2418000.0,0.0,Denmark
1965,colombia,3098000.0,0.0,Denmark
1966,colombia,3431000.0,0.0,Denmark
1967,colombia,3131000.0,0.0,Denmark
1968,colombia,3820000.0,0.0,Denmark
1969,colombia,3908000.0,0.0,Denmark
1970,colombia,6050000.0,0.0,Denmark
1971,colombia,6380000.0,0.0,Denmark
1972,colombia,6965000.0,0.0,Denmark
1973,colombia,7896000.0,0.0,Denmark
1974,colombia,11811000.0,0.0,Denmark
1975,colombia,9073000.0,0.0,Denmark
1976,colombia,12669000.0,0.0,Denmark
1977,colombia,1000.0,0.0,Denmark
1977,colombia,24404000.0,0.0,Denmark
1978,colombia,30065000.0,0.0,Denmark
1979,colombia,38305000.0,0.0,Denmark
1980,colombia,45481000.0,0.0,Denmark
1981,colombia,30983000.0,0.0,Denmark
1982,colombia,30424000.0,0.0,Denmark
1983,colombia,20000.0,0.0,Denmark
1983,colombia,23735000.0,0.0,Denmark
1984,colombia,56389.0,0.0,Denmark
1984,colombia,22389649.0,0.0,Denmark
1985,colombia,62848.0,0.0,Denmark
1985,colombia,23723815.0,0.0,Denmark
1986,colombia,69151.0,0.0,Denmark
1986,colombia,49524267.0,0.0,Denmark
1987,colombia,37527.0,0.0,Denmark
1987,colombia,27959775.0,0.0,Denmark
1988,colombia,87449.0,0.0,Denmark
1988,colombia,20437758.0,0.0,Denmark
1989,colombia,47417.0,0.0,Denmark
1989,colombia,21794537.0,29984.0,Denmark
1990,colombia,178183.0,0.0,Denmark
1990,colombia,18735350.0,0.0,Denmark
1991,colombia,117367.0,0.0,Denmark
1991,colombia,20655483.0,0.0,Denmark
1992,colombia,295658.0,0.0,Denmark
1992,colombia,19613180.0,0.0,Denmark
1993,colombia,611827.0,0.0,Denmark
1993,colombia,19796877.0,0.0,Denmark
1994,colombia,1216841.0,0.0,Denmark
1994,colombia,32918189.0,0.0,Denmark
1995,colombia,670650.0,0.0,Denmark
1995,colombia,37508968.0,0.0,Denmark
1996,colombia,998617.0,0.0,Denmark
1996,colombia,33176008.0,0.0,Denmark
1997,colombia,1743868.0,0.0,Denmark
1997,colombia,34193063.0,0.0,Denmark
1998,colombia,1945000.0,0.0,Denmark
1998,colombia,38547000.0,0.0,Denmark
1999,colombia,1428.0,0.0,Denmark
1999,colombia,20964836.0,0.0,Denmark
2000,colombia,1610195.0,0.0,Denmark
2000,colombia,13776938.0,0.0,Denmark
2001,colombia,1437610.0,0.0,Denmark
2001,colombia,9560872.0,0.0,Denmark
2002,colombia,1394704.0,0.0,Denmark
2002,colombia,9074083.0,0.0,Denmark
2003,colombia,1188174.0,0.0,Denmark
2003,colombia,9232178.0,0.0,Denmark
2004,colombia,1761796.0,0.0,Denmark
2004,colombia,10356289.0,0.0,Denmark
2005,colombia,1954414.0,0.0,Denmark
2005,colombia,9378645.0,0.0,Denmark
2006,colombia,1175253.0,0.0,Denmark
2006,colombia,9548476.0,0.0,Denmark
2007,colombia,2037411.0,0.0,Denmark
2007,colombia,7545313.0,0.0,Denmark
2008,colombia,2650550.0,0.0,Denmark
2008,colombia,7625432.0,0.0,Denmark
2009,colombia,1646726.0,0.0,Denmark
2009,colombia,3669766.0,0.0,Denmark
2010,colombia,2643197.0,0.0,Denmark
2010,colombia,4609215.0,0.0,Denmark
2011,colombia,3581372.0,0.0,Denmark
2011,colombia,6143813.0,0.0,Denmark
2012,colombia,1718854.0,0.0,Denmark
2012,colombia,5896142.0,0.0,Denmark
2013,colombia,2612485.0,0.0,Denmark
2013,colombia,4780473.0,0.0,Denmark
2014,colombia,1675187.0,0.0,Denmark
2014,colombia,7922269.0,0.0,Denmark
2015,colombia,2140719.0,0.0,Denmark
2015,colombia,6888375.0,0.0,Denmark
2016,colombia,1442073.0,0.0,Denmark
2016,colombia,6322519.0,0.0,Denmark
2017,colombia,5806719.5,0.0,Denmark
1962,colombia,6317000.0,0.0,Spain
1963,colombia,11823000.0,0.0,Spain
1964,colombia,17352000.0,0.0,Spain
1965,colombia,23264000.0,0.0,Spain
1966,colombia,17997000.0,0.0,Spain
1967,colombia,19597000.0,0.0,Spain
1968,colombia,17394000.0,0.0,Spain
1969,colombia,22522000.0,0.0,Spain
1970,colombia,28505000.0,0.0,Spain
1971,colombia,23840000.0,0.0,Spain
1972,colombia,27971000.0,0.0,Spain
1973,colombia,27402000.0,0.0,Spain
1974,colombia,36276000.0,0.0,Spain
1975,colombia,27174000.0,0.0,Spain
1976,colombia,10964000.0,0.0,Spain
1977,colombia,61525000.0,0.0,Spain
1978,colombia,69177000.0,0.0,Spain
1979,colombia,103215000.0,0.0,Spain
1980,colombia,4000.0,0.0,Spain
1980,colombia,124973000.0,0.0,Spain
1981,colombia,1000.0,0.0,Spain
1981,colombia,67912000.0,0.0,Spain
1982,colombia,67998000.0,0.0,Spain
1983,colombia,60652000.0,0.0,Spain
1984,colombia,65116412.0,0.0,Spain
1985,colombia,52687712.0,0.0,Spain
1986,colombia,1354711.0,0.0,Spain
1986,colombia,96469601.0,0.0,Spain
1987,colombia,1179672.0,0.0,Spain
1987,colombia,55255827.0,0.0,Spain
1988,colombia,723894.0,0.0,Spain
1988,colombia,41665201.0,0.0,Spain
1989,colombia,467366.0,0.0,Spain
1989,colombia,36975937.0,0.0,Spain
1990,colombia,106644.0,0.0,Spain
1990,colombia,41721332.0,0.0,Spain
1991,colombia,422205.0,0.0,Spain
1991,colombia,43157558.0,0.0,Spain
1992,colombia,1140533.0,0.0,Spain
1992,colombia,39393484.0,0.0,Spain
1993,colombia,1570518.0,0.0,Spain
1993,colombia,36042187.0,0.0,Spain
1994,colombia,646919.0,18587.0,Spain
1994,colombia,51036788.0,0.0,Spain
1995,colombia,2402834.0,23282.0,Spain
1995,colombia,66386154.0,0.0,Spain
1996,colombia,484432.0,0.0,Spain
1996,colombia,54341719.0,0.0,Spain
1997,colombia,58686.0,2540.0,Spain
1997,colombia,61111767.0,0.0,Spain
1998,colombia,67715000.0,0.0,Spain
1999,colombia,388201.0,0.0,Spain
1999,colombia,40982300.0,0.0,Spain
2000,colombia,276357.0,0.0,Spain
2000,colombia,34090789.0,1203.0,Spain
2001,colombia,153608.0,0.0,Spain
2001,colombia,20866876.0,0.0,Spain
2002,colombia,119005.0,0.0,Spain
2002,colombia,19883438.0,0.0,Spain
2003,colombia,317575.0,0.0,Spain
2003,colombia,24125096.0,0.0,Spain
2004,colombia,283541.0,0.0,Spain
2004,colombia,23308585.0,0.0,Spain
2005,colombia,229803.0,0.0,Spain
2005,colombia,32718614.0,0.0,Spain
2006,colombia,652458.0,140.0,Spain
2006,colombia,42215203.0,0.0,Spain
2007,colombia,791528.0,0.0,Spain
2007,colombia,50494062.0,4842.0,Spain
2008,colombia,961338.0,0.0,Spain
2008,colombia,59459579.0,0.0,Spain
2009,colombia,1355189.0,0.0,Spain
2009,colombia,45638695.0,174670.0,Spain
2010,colombia,1328736.0,833.0,Spain
2010,colombia,51069826.0,0.0,Spain
2011,colombia,1881002.0,2765.0,Spain
2011,colombia,90401300.0,0.0,Spain
2012,colombia,586313.0,0.0,Spain
2012,colombia,74118202.0,0.0,Spain
2013,colombia,652393.0,0.0,Spain
2013,colombia,57074586.0,0.0,Spain
2014,colombia,581568.0,0.0,Spain
2014,colombia,77166584.0,0.0,Spain
2015,colombia,1163101.0,616884.0,Spain
2015,colombia,67389346.0,10528.0,Spain
2016,colombia,1221561.0,472991.0,Spain
2016,colombia,63778105.0,23544.0,Spain
2017,colombia,65787531.0,87854.5,Spain
1962,colombia,44050000.0,0.0,Federal Republic of Germany
1963,colombia,46025000.0,0.0,Federal Republic of Germany
1964,colombia,54571000.0,0.0,Federal Republic of Germany
1965,colombia,63104000.0,0.0,Federal Republic of Germany
1966,colombia,50182000.0,0.0,Federal Republic of Germany
1967,colombia,50553000.0,0.0,Federal Republic of Germany
1968,colombia,58180000.0,0.0,Federal Republic of Germany
1969,colombia,69361000.0,0.0,Federal Republic of Germany
1970,colombia,11000.0,0.0,Federal Republic of Germany
1970,colombia,92480000.0,0.0,Federal Republic of Germany
1971,colombia,93508000.0,0.0,Federal Republic of Germany
1972,colombia,96037000.0,0.0,Federal Republic of Germany
1973,colombia,118799000.0,0.0,Federal Republic of Germany
1974,colombia,132382000.0,0.0,Federal Republic of Germany
1975,colombia,151065000.0,0.0,Federal Republic of Germany
1976,colombia,243000.0,0.0,Federal Republic of Germany
1976,colombia,251628000.0,0.0,Federal Republic of Germany
1977,colombia,11292000.0,0.0,Federal Republic of Germany
1977,colombia,404270000.0,0.0,Federal Republic of Germany
1978,colombia,5408000.0,0.0,Federal Republic of Germany
1978,colombia,481895000.0,0.0,Federal Republic of Germany
1979,colombia,2583000.0,0.0,Federal Republic of Germany
1979,colombia,562153000.0,0.0,Federal Republic of Germany
1980,colombia,1969000.0,0.0,Federal Republic of Germany
1980,colombia,582744000.0,0.0,Federal Republic of Germany
1981,colombia,1945000.0,0.0,Federal Republic of Germany
1981,colombia,471034000.0,0.0,Federal Republic of Germany
1982,colombia,1493000.0,0.0,Federal Republic of Germany
1982,colombia,546942000.0,0.0,Federal Republic of Germany
1983,colombia,2209000.0,0.0,Federal Republic of Germany
1983,colombia,490765000.0,0.0,Federal Republic of Germany
1962,colombia,5559000.0,0.0,Finland
1963,colombia,6156000.0,0.0,Finland
1964,colombia,8991000.0,0.0,Finland
1965,colombia,9431000.0,0.0,Finland
1966,colombia,11849000.0,0.0,Finland
1967,colombia,12902000.0,0.0,Finland
1968,colombia,13283000.0,0.0,Finland
1969,colombia,14795000.0,0.0,Finland
1970,colombia,32199000.0,0.0,Finland
1971,colombia,5081000.0,0.0,Finland
1972,colombia,16512000.0,0.0,Finland
1973,colombia,24546000.0,0.0,Finland
1974,colombia,31929000.0,0.0,Finland
1975,colombia,34905000.0,0.0,Finland
1976,colombia,47785000.0,0.0,Finland
1977,colombia,76627000.0,0.0,Finland
1978,colombia,81358000.0,0.0,Finland
1979,colombia,91872000.0,0.0,Finland
1980,colombia,108609000.0,0.0,Finland
1981,colombia,61516000.0,0.0,Finland
1982,colombia,58158000.0,0.0,Finland
1983,colombia,49716000.0,0.0,Finland
1984,colombia,58208228.0,0.0,Finland
1985,colombia,18497.0,0.0,Finland
1985,colombia,49037579.0,0.0,Finland
1986,colombia,122649.0,0.0,Finland
1986,colombia,84206487.0,0.0,Finland
1987,colombia,115025.0,0.0,Finland
1987,colombia,52975543.0,0.0,Finland
1988,colombia,87523.0,0.0,Finland
1988,colombia,49510653.0,0.0,Finland
1989,colombia,173693.0,0.0,Finland
1989,colombia,46741440.0,0.0,Finland
1990,colombia,275649.0,0.0,Finland
1990,colombia,38891547.0,0.0,Finland
1991,colombia,159265.0,0.0,Finland
1991,colombia,33518163.0,0.0,Finland
1992,colombia,258857.0,0.0,Finland
1992,colombia,29715886.0,0.0,Finland
1993,colombia,236665.0,0.0,Finland
1993,colombia,42083386.0,0.0,Finland
1994,colombia,252105.0,0.0,Finland
1994,colombia,62118164.0,0.0,Finland
1995,colombia,277044.0,0.0,Finland
1995,colombia,41494372.0,0.0,Finland
1996,colombia,256577.0,0.0,Finland
1996,colombia,38339030.0,0.0,Finland
1997,colombia,229304.0,0.0,Finland
1997,colombia,41779972.0,0.0,Finland
1998,colombia,253000.0,0.0,Finland
1998,colombia,46322000.0,0.0,Finland
1999,colombia,90332.0,0.0,Finland
1999,colombia,27780296.0,31074.0,Finland
2000,colombia,124013.0,0.0,Finland
2000,colombia,14220614.0,0.0,Finland
2001,colombia,80058.0,0.0,Finland
2001,colombia,12899909.0,0.0,Finland
2002,colombia,137707.0,0.0,Finland
2002,colombia,14411021.0,0.0,Finland
2003,colombia,55551.0,0.0,Finland
2003,colombia,14812050.0,0.0,Finland
2004,colombia,48592.0,0.0,Finland
2004,colombia,18292962.0,0.0,Finland
2005,colombia,65476.0,0.0,Finland
2005,colombia,24950012.0,0.0,Finland
2006,colombia,42423.0,0.0,Finland
2006,colombia,32159878.0,0.0,Finland
2007,colombia,39895.0,0.0,Finland
2007,colombia,38624493.0,0.0,Finland
2008,colombia,42932.0,0.0,Finland
2008,colombia,41283657.0,0.0,Finland
2009,colombia,802119.0,0.0,Finland
2009,colombia,19634006.0,0.0,Finland
2010,colombia,1598262.0,0.0,Finland
2010,colombia,27208820.0,0.0,Finland
2011,colombia,1376118.0,0.0,Finland
2011,colombia,49464484.0,0.0,Finland
2012,colombia,51061646.0,0.0,Finland
2013,colombia,2546082.0,0.0,Finland
2013,colombia,40835648.0,0.0,Finland
2014,colombia,714252.0,0.0,Finland
2014,colombia,51508900.0,0.0,Finland
2015,colombia,495572.0,0.0,Finland
2015,colombia,57040218.0,0.0,Finland
2016,colombia,3052907.0,0.0,Finland
2016,colombia,58524776.0,0.0,Finland
2017,colombia,58643726.5,33.0,Finland
1962,colombia,1419000.0,0.0,France
1963,colombia,1617000.0,0.0,France
1964,colombia,3371000.0,0.0,France
1965,colombia,2622000.0,0.0,France
1966,colombia,2403000.0,0.0,France
1967,colombia,1000.0,0.0,France
1967,colombia,2890000.0,0.0,France
1968,colombia,10000.0,0.0,France
1968,colombia,3566000.0,0.0,France
1969,colombia,53000.0,0.0,France
1969,colombia,4021000.0,0.0,France
1970,colombia,55000.0,0.0,France
1970,colombia,3758000.0,0.0,France
1971,colombia,83000.0,0.0,France
1971,colombia,6776000.0,0.0,France
1972,colombia,80000.0,0.0,France
1972,colombia,8317000.0,0.0,France
1973,colombia,60000.0,0.0,France
1973,colombia,10544000.0,0.0,France
1974,colombia,281000.0,0.0,France
1974,colombia,13545000.0,0.0,France
1975,colombia,239000.0,0.0,France
1975,colombia,16977000.0,0.0,France
1976,colombia,353000.0,0.0,France
1976,colombia,27260000.0,0.0,France
1977,colombia,651000.0,0.0,France
1977,colombia,40902000.0,0.0,France
1978,colombia,662000.0,0.0,France
1978,colombia,52769000.0,0.0,France
1979,colombia,476000.0,0.0,France
1979,colombia,64930000.0,0.0,France
1980,colombia,507000.0,0.0,France
1980,colombia,83207000.0,0.0,France
1981,colombia,455000.0,0.0,France
1981,colombia,49161000.0,0.0,France
1982,colombia,326000.0,0.0,France
1982,colombia,55948000.0,0.0,France
1983,colombia,425000.0,0.0,France
1983,colombia,51471000.0,0.0,France
1984,colombia,1141881.0,0.0,France
1984,colombia,44962782.0,0.0,France
1985,colombia,1949033.0,0.0,France
1985,colombia,55262172.0,0.0,France
1986,colombia,1569542.0,0.0,France
1986,colombia,92822328.0,0.0,France
1987,colombia,1635913.0,0.0,France
1987,colombia,73385965.0,0.0,France
1988,colombia,1813429.0,0.0,France
1988,colombia,63345305.0,0.0,France
1989,colombia,2788926.0,0.0,France
1989,colombia,52697329.0,0.0,France
1990,colombia,2953964.0,0.0,France
1990,colombia,59409708.0,0.0,France
1991,colombia,3215061.0,0.0,France
1991,colombia,63743378.0,0.0,France
1992,colombia,5025859.0,1322.0,France
1992,colombia,51688599.0,944.0,France
1993,colombia,3961700.0,0.0,France
1993,colombia,51389221.0,0.0,France
1994,colombia,5647342.0,0.0,France
1994,colombia,99135957.0,0.0,France
1995,colombia,6452551.0,0.0,France
1995,colombia,113714911.0,0.0,France
1996,colombia,7060810.0,0.0,France
1996,colombia,92460596.0,0.0,France
1997,colombia,5399594.0,1781.0,France
1997,colombia,125859712.0,0.0,France
1998,colombia,5947000.0,0.0,France
1998,colombia,139489000.0,0.0,France
1999,colombia,3946280.0,0.0,France
1999,colombia,71473815.0,0.0,France
2000,colombia,4031268.0,0.0,France
2000,colombia,45328701.0,279.0,France
2001,colombia,3219390.0,51.0,France
2001,colombia,33559500.0,0.0,France
2002,colombia,2392898.0,3776.0,France
2002,colombia,24969086.0,0.0,France
2003,colombia,2698940.0,0.0,France
2003,colombia,24571986.0,0.0,France
2004,colombia,2122222.0,0.0,France
2004,colombia,23231119.0,0.0,France
2005,colombia,2451751.0,460.0,France
2005,colombia,27171708.0,0.0,France
2006,colombia,4231908.0,14116.0,France
2006,colombia,32810734.0,7532.0,France
2007,colombia,3508400.0,15094.0,France
2007,colombia,43039765.0,0.0,France
2008,colombia,5086907.0,14516.0,France
2008,colombia,49375601.0,0.0,France
2009,colombia,4536438.0,21675.0,France
2009,colombia,45572989.0,0.0,France
2010,colombia,6560744.0,38626.0,France
2010,colombia,38077227.0,0.0,France
2011,colombia,5607058.0,49535.0,France
2011,colombia,37756834.0,0.0,France
2012,colombia,4491475.0,42146.0,France
2012,colombia,31596741.0,0.0,France
2013,colombia,3229334.0,32724.0,France
2013,colombia,30501843.0,0.0,France
2014,colombia,2706477.0,39381.0,France
2014,colombia,38280568.0,0.0,France
2015,colombia,3178314.0,17379.0,France
2015,colombia,22353717.0,0.0,France
2016,colombia,2460738.0,36041.0,France
2016,colombia,29505978.0,0.0,France
2017,colombia,45496751.0,0.0,France
1962,colombia,2383000.0,0.0,United Kingdom
1963,colombia,3136000.0,0.0,United Kingdom
1964,colombia,5764000.0,0.0,United Kingdom
1965,colombia,2475000.0,0.0,United Kingdom
1966,colombia,3231000.0,0.0,United Kingdom
1967,colombia,1000.0,0.0,United Kingdom
1967,colombia,2012000.0,0.0,United Kingdom
1968,colombia,1878000.0,0.0,United Kingdom
1969,colombia,2509000.0,0.0,United Kingdom
1970,colombia,4252000.0,0.0,United Kingdom
1971,colombia,2657000.0,0.0,United Kingdom
1972,colombia,3022000.0,0.0,United Kingdom
1973,colombia,3370000.0,0.0,United Kingdom
1974,colombia,3148000.0,0.0,United Kingdom
1975,colombia,30000.0,0.0,United Kingdom
1975,colombia,2760000.0,0.0,United Kingdom
1976,colombia,109000.0,0.0,United Kingdom
1976,colombia,3350000.0,0.0,United Kingdom
1977,colombia,289000.0,0.0,United Kingdom
1977,colombia,5266000.0,0.0,United Kingdom
1978,colombia,337000.0,0.0,United Kingdom
1978,colombia,4131000.0,0.0,United Kingdom
1979,colombia,1057000.0,0.0,United Kingdom
1979,colombia,1737000.0,0.0,United Kingdom
1980,colombia,103000.0,0.0,United Kingdom
1980,colombia,4052000.0,0.0,United Kingdom
1981,colombia,195000.0,0.0,United Kingdom
1981,colombia,7308000.0,0.0,United Kingdom
1982,colombia,354000.0,0.0,United Kingdom
1982,colombia,17137000.0,0.0,United Kingdom
1983,colombia,1826000.0,0.0,United Kingdom
1983,colombia,20001000.0,0.0,United Kingdom
1984,colombia,2239467.0,0.0,United Kingdom
1984,colombia,44241873.0,0.0,United Kingdom
1985,colombia,5517723.0,226680.0,United Kingdom
1985,colombia,48871692.0,0.0,United Kingdom
1986,colombia,12496603.0,0.0,United Kingdom
1986,colombia,74668162.0,0.0,United Kingdom
1987,colombia,11331902.0,3128.0,United Kingdom
1987,colombia,38561847.0,0.0,United Kingdom
1988,colombia,13105188.0,0.0,United Kingdom
1988,colombia,30797631.0,0.0,United Kingdom
1989,colombia,10205813.0,0.0,United Kingdom
1989,colombia,33853601.0,0.0,United Kingdom
1990,colombia,13910277.0,0.0,United Kingdom
1990,colombia,33692620.0,0.0,United Kingdom
1991,colombia,12764479.0,0.0,United Kingdom
1991,colombia,35685989.0,0.0,United Kingdom
1992,colombia,12059019.0,0.0,United Kingdom
1992,colombia,35515955.0,0.0,United Kingdom
1993,colombia,7520905.0,0.0,United Kingdom
1993,colombia,38447992.0,0.0,United Kingdom
1994,colombia,10588030.0,0.0,United Kingdom
1994,colombia,58734531.0,0.0,United Kingdom
1995,colombia,10671992.0,6477.0,United Kingdom
1995,colombia,43083183.0,0.0,United Kingdom
1996,colombia,15854811.0,0.0,United Kingdom
1996,colombia,44319628.0,0.0,United Kingdom
1997,colombia,11919338.0,1321.0,United Kingdom
1997,colombia,42500789.0,0.0,United Kingdom
1998,colombia,13181000.0,0.0,United Kingdom
