,country_name,year,cents_per_lbs,Unnamed: 29
0,Colombia,1990,69.523,Colombian Milds
1,Kenya,1990,60.5721,Colombian Milds
2,Tanzania,1990,40.8183,Colombian Milds
3,Tanzania,1990,40.8183,Robustas
4,Bolivia,1990,51.7802,Other Milds
5,Burundi,1990,58.0195,Other Milds
6,Burundi,1990,58.0195,Robustas
7,Cameroon,1990,32.2852,Other Milds
8,Cameroon,1990,32.2852,Robustas
9,"Congo, Dem. Rep. of",1990,,Other Milds
10,"Congo, Dem. Rep. of",1990,,Robustas
11,Costa Rica,1990,58.4893,Other Milds
12,Cuba,1990,171.4282,Other Milds
13,Dominican Republic,1990,66.055,Other Milds
14,Ecuador,1990,35.2113,Other Milds
15,Ecuador,1990,35.2113,Robustas
16,El Salvador,1990,50.5636,Other Milds
17,Guatemala,1990,54.5845,Other Milds
18,Haiti,1990,41.2845,Other Milds
19,Honduras,1990,50.3496,Other Milds
20,India,1990,66.7522,Other Milds
21,India,1990,66.7522,Robustas
22,Jamaica,1990,171.5513,Other Milds
23,Madagascar,1990,,Other Milds
24,Madagascar,1990,,Robustas
25,Malawi,1990,84.873,Other Milds
26,Mexico,1990,79.5617,Other Milds
27,Nicaragua,1990,4.3963,Other Milds
28,Panama,1990,49.304,Other Milds
29,Papua New Guinea,1990,65.5004,Other Milds
30,Papua New Guinea,1990,65.5004,Robustas
31,Peru,1990,90.3729,Other Milds
32,Rwanda,1990,74.2047,Other Milds
33,Sri Lanka,1990,,Other Milds
34,Sri Lanka,1990,,Robustas
35,Uganda,1990,15.2932,Other Milds
36,Uganda,1990,15.2932,Robustas
37,"Venezuela, Bol. Rep. of",1990,,Other Milds
38,Zambia,1990,89.7541,Other Milds
39,Zimbabwe ,1990,,Other Milds
40,Angola,1990,,Brazilian Naturals
41,Angola,1990,,Robustas
42,Brazil,1990,54.3248,Brazilian Naturals
43,Brazil,1990,54.3248,Robustas
44,Ethiopia,1990,61.09,Brazilian Naturals
45,Indonesia,1990,,Brazilian Naturals
46,Indonesia,1990,,Robustas
47,Philippines,1990,,Brazilian Naturals
48,Philippines,1990,,Robustas
49,Thailand,1990,,Brazilian Naturals
50,Thailand,1990,,Robustas
51,Vietnam,1990,,Brazilian Naturals
52,Vietnam,1990,,Robustas
53,Angola,1990,85.6569,Brazilian Naturals
54,Angola,1990,85.6569,Robustas
55,Benin,1990,53.7609,Robustas
56,Brazil,1990,34.8486,Brazilian Naturals
57,Brazil,1990,34.8486,Robustas
58,Burundi,1990,,Other Milds
59,Burundi,1990,,Robustas
60,Cameroon,1990,28.3337,Other Milds
61,Cameroon,1990,28.3337,Robustas
62,Central African Republic,1990,36.7471,Robustas
63,"Congo, Dem. Rep. of",1990,4.5201,Other Milds
64,"Congo, Dem. Rep. of",1990,4.5201,Robustas
65,"Congo, Rep. of",1990,19.2087,Robustas
66,Côte d'Ivoire,1990,33.4064,Robustas
67,Ecuador,1990,19.0602,Other Milds
68,Ecuador,1990,19.0602,Robustas
69,Gabon,1990,43.4284,Robustas
70,Ghana,1990,,Robustas
71,Guinea,1990,34.3722,Robustas
72,India,1990,44.3451,Other Milds
73,India,1990,44.3451,Robustas
74,Indonesia,1990,29.6807,Brazilian Naturals
75,Indonesia,1990,29.6807,Robustas
76,Liberia,1990,,Robustas
77,Madagascar,1990,32.4545,Other Milds
78,Madagascar,1990,32.4545,Robustas
79,Nigeria,1990,70.5228,Robustas
80,Papua New Guinea,1990,26.5984,Other Milds
81,Papua New Guinea,1990,26.5984,Robustas
82,Philippines,1990,34.2253,Brazilian Naturals
83,Philippines,1990,34.2253,Robustas
84,Sierra Leone,1990,26.1686,Robustas
85,Sri Lanka,1990,26.8959,Other Milds
86,Sri Lanka,1990,26.8959,Robustas
87,Tanzania,1990,17.007,Colombian Milds
88,Tanzania,1990,17.007,Robustas
89,Thailand,1990,37.7181,Brazilian Naturals
90,Thailand,1990,37.7181,Robustas
91,Togo,1990,29.2306,Robustas
92,Trinidad & Tobago,1990,62.5882,Robustas
93,Uganda,1990,7.5418,Other Milds
94,Uganda,1990,7.5418,Robustas
95,Vietnam,1990,36.9183,Brazilian Naturals
96,Vietnam,1990,36.9183,Robustas
97,© International Coffee Organization,1990,,
98,Colombia,1991,67.1251,Colombian Milds
99,Kenya,1991,50.6778,Colombian Milds
100,Tanzania,1991,49.5039,Colombian Milds
101,Tanzania,1991,49.5039,Robustas
102,Bolivia,1991,52.423,Other Milds
103,Burundi,1991,55.0206,Other Milds
104,Burundi,1991,55.0206,Robustas
105,Cameroon,1991,28.2347,Other Milds
106,Cameroon,1991,28.2347,Robustas
107,"Congo, Dem. Rep. of",1991,,Other Milds
108,"Congo, Dem. Rep. of",1991,,Robustas
109,Costa Rica,1991,52.7258,Other Milds
110,Cuba,1991,171.4282,Other Milds
111,Dominican Republic,1991,62.6429,Other Milds
112,Ecuador,1991,36.1803,Other Milds
113,Ecuador,1991,36.1803,Robustas
114,El Salvador,1991,44.5445,Other Milds
115,Guatemala,1991,57.5349,Other Milds
116,Haiti,1991,23.9888,Other Milds
117,Honduras,1991,56.1243,Other Milds
118,India,1991,61.5342,Other Milds
119,India,1991,61.5342,Robustas
120,Jamaica,1991,227.4241,Other Milds
121,Madagascar,1991,,Other Milds
122,Madagascar,1991,,Robustas
123,Malawi,1991,70.9354,Other Milds
124,Mexico,1991,86.5563,Other Milds
125,Nicaragua,1991,44.137,Other Milds
126,Panama,1991,47.2497,Other Milds
127,Papua New Guinea,1991,64.5333,Other Milds
128,Papua New Guinea,1991,64.5333,Robustas
129,Peru,1991,,Other Milds
130,Rwanda,1991,50.3764,Other Milds
131,Sri Lanka,1991,,Other Milds
132,Sri Lanka,1991,,Robustas
133,Uganda,1991,29.6408,Other Milds
134,Uganda,1991,29.6408,Robustas
135,"Venezuela, Bol. Rep. of",1991,,Other Milds
136,Zambia,1991,70.3159,Other Milds
137,Zimbabwe ,1991,,Other Milds
138,Angola,1991,,Brazilian Naturals
139,Angola,1991,,Robustas
140,Brazil,1991,43.9931,Brazilian Naturals
141,Brazil,1991,43.9931,Robustas
142,Ethiopia,1991,68.1911,Brazilian Naturals
143,Indonesia,1991,,Brazilian Naturals
144,Indonesia,1991,,Robustas
145,Philippines,1991,,Brazilian Naturals
146,Philippines,1991,,Robustas
147,Thailand,1991,,Brazilian Naturals
148,Thailand,1991,,Robustas
149,Vietnam,1991,,Brazilian Naturals
150,Vietnam,1991,,Robustas
151,Angola,1991,91.1153,Brazilian Naturals
152,Angola,1991,91.1153,Robustas
153,Benin,1991,22.8961,Robustas
154,Brazil,1991,27.4947,Brazilian Naturals
155,Brazil,1991,27.4947,Robustas
156,Burundi,1991,,Other Milds
157,Burundi,1991,,Robustas
158,Cameroon,1991,25.0078,Other Milds
159,Cameroon,1991,25.0078,Robustas
160,Central African Republic,1991,36.6398,Robustas
161,"Congo, Dem. Rep. of",1991,,Other Milds
162,"Congo, Dem. Rep. of",1991,,Robustas
163,"Congo, Rep. of",1991,18.5542,Robustas
164,Côte d'Ivoire,1991,32.2682,Robustas
165,Ecuador,1991,17.8351,Other Milds
166,Ecuador,1991,17.8351,Robustas
167,Gabon,1991,43.5841,Robustas
168,Ghana,1991,,Robustas
169,Guinea,1991,30.2467,Robustas
170,India,1991,40.6472,Other Milds
171,India,1991,40.6472,Robustas
172,Indonesia,1991,29.9209,Brazilian Naturals
173,Indonesia,1991,29.9209,Robustas
174,Liberia,1991,,Robustas
175,Madagascar,1991,22.7618,Other Milds
176,Madagascar,1991,22.7618,Robustas
177,Nigeria,1991,59.0325,Robustas
178,Papua New Guinea,1991,29.4778,Other Milds
179,Papua New Guinea,1991,29.4778,Robustas
180,Philippines,1991,34.6061,Brazilian Naturals
181,Philippines,1991,34.6061,Robustas
182,Sierra Leone,1991,,Robustas
183,Sri Lanka,1991,25.2906,Other Milds
184,Sri Lanka,1991,25.2906,Robustas
185,Tanzania,1991,17.1071,Colombian Milds
186,Tanzania,1991,17.1071,Robustas
187,Thailand,1991,18.3728,Brazilian Naturals
188,Thailand,1991,18.3728,Robustas
189,Togo,1991,28.6435,Robustas
190,Trinidad & Tobago,1991,62.5882,Robustas
191,Uganda,1991,11.8428,Other Milds
192,Uganda,1991,11.8428,Robustas
193,Vietnam,1991,30.7256,Brazilian Naturals
194,Vietnam,1991,30.7256,Robustas
195,© International Coffee Organization,1991,,
196,Colombia,1992,54.5709,Colombian Milds
197,Kenya,1992,28.9495,Colombian Milds
198,Tanzania,1992,49.1581,Colombian Milds
199,Tanzania,1992,49.1581,Robustas
200,Bolivia,1992,43.5276,Other Milds
201,Burundi,1992,59.234,Other Milds
202,Burundi,1992,59.234,Robustas
203,Cameroon,1992,28.7593,Other Milds
204,Cameroon,1992,28.7593,Robustas
205,"Congo, Dem. Rep. of",1992,,Other Milds
206,"Congo, Dem. Rep. of",1992,,Robustas
207,Costa Rica,1992,49.9093,Other Milds
208,Cuba,1992,179.9996,Other Milds
209,Dominican Republic,1992,46.5612,Other Milds
210,Ecuador,1992,29.0799,Other Milds
211,Ecuador,1992,29.0799,Robustas
212,El Salvador,1992,30.9092,Other Milds
213,Guatemala,1992,40.2309,Other Milds
214,Haiti,1992,8.7513,Other Milds
215,Honduras,1992,40.1384,Other Milds
216,India,1992,53.9595,Other Milds
217,India,1992,53.9595,Robustas
218,Jamaica,1992,182.5115,Other Milds
219,Madagascar,1992,,Other Milds
220,Madagascar,1992,,Robustas
221,Malawi,1992,48.6849,Other Milds
222,Mexico,1992,58.2508,Other Milds
223,Nicaragua,1992,44.137,Other Milds
224,Panama,1992,44.3736,Other Milds
225,Papua New Guinea,1992,57.9582,Other Milds
226,Papua New Guinea,1992,57.9582,Robustas
227,Peru,1992,31.9698,Other Milds
228,Rwanda,1992,48.9068,Other Milds
229,Sri Lanka,1992,,Other Milds
230,Sri Lanka,1992,,Robustas
231,Uganda,1992,19.9953,Other Milds
232,Uganda,1992,19.9953,Robustas
233,"Venezuela, Bol. Rep. of",1992,,Other Milds
234,Zambia,1992,34.9584,Other Milds
235,Zimbabwe ,1992,,Other Milds
236,Angola,1992,,Brazilian Naturals
237,Angola,1992,,Robustas
238,Brazil,1992,45.1989,Brazilian Naturals
239,Brazil,1992,45.1989,Robustas
240,Ethiopia,1992,61.2061,Brazilian Naturals
241,Indonesia,1992,,Brazilian Naturals
242,Indonesia,1992,,Robustas
243,Philippines,1992,55.7355,Brazilian Naturals
244,Philippines,1992,55.7355,Robustas
245,Thailand,1992,,Brazilian Naturals
246,Thailand,1992,,Robustas
247,Vietnam,1992,,Brazilian Naturals
248,Vietnam,1992,,Robustas
249,Angola,1992,44.9183,Brazilian Naturals
250,Angola,1992,44.9183,Robustas
251,Benin,1992,24.0067,Robustas
252,Brazil,1992,27.5947,Brazilian Naturals
253,Brazil,1992,27.5947,Robustas
254,Burundi,1992,47.1618,Other Milds
255,Burundi,1992,47.1618,Robustas
256,Cameroon,1992,24.2466,Other Milds
257,Cameroon,1992,24.2466,Robustas
258,Central African Republic,1992,33.9318,Robustas
259,"Congo, Dem. Rep. of",1992,,Other Milds
260,"Congo, Dem. Rep. of",1992,,Robustas
261,"Congo, Rep. of",1992,19.7491,Robustas
262,Côte d'Ivoire,1992,31.7589,Robustas
263,Ecuador,1992,23.307,Other Milds
264,Ecuador,1992,23.307,Robustas
265,Gabon,1992,51.5195,Robustas
266,Ghana,1992,,Robustas
267,Guinea,1992,23.7512,Robustas
268,India,1992,39.7709,Other Milds
269,India,1992,39.7709,Robustas
270,Indonesia,1992,24.9216,Brazilian Naturals
271,Indonesia,1992,24.9216,Robustas
272,Liberia,1992,,Robustas
273,Madagascar,1992,22.6204,Other Milds
274,Madagascar,1992,22.6204,Robustas
275,Nigeria,1992,39.5004,Robustas
276,Papua New Guinea,1992,39.1005,Other Milds
277,Papua New Guinea,1992,39.1005,Robustas
278,Philippines,1992,42.4765,Brazilian Naturals
279,Philippines,1992,42.4765,Robustas
280,Sierra Leone,1992,,Robustas
281,Sri Lanka,1992,31.8496,Other Milds
282,Sri Lanka,1992,31.8496,Robustas
283,Tanzania,1992,14.8403,Colombian Milds
284,Tanzania,1992,14.8403,Robustas
285,Thailand,1992,20.3048,Brazilian Naturals
286,Thailand,1992,20.3048,Robustas
287,Togo,1992,29.8298,Robustas
288,Trinidad & Tobago,1992,69.2941,Robustas
289,Uganda,1992,8.9537,Other Milds
290,Uganda,1992,8.9537,Robustas
291,Vietnam,1992,30.707,Brazilian Naturals
292,Vietnam,1992,30.707,Robustas
293,© International Coffee Organization,1992,,
294,Colombia,1993,50.1234,Colombian Milds
295,Kenya,1993,47.6419,Colombian Milds
296,Tanzania,1993,38.2833,Colombian Milds
297,Tanzania,1993,38.2833,Robustas
298,Bolivia,1993,27.3283,Other Milds
299,Burundi,1993,58.2708,Other Milds
300,Burundi,1993,58.2708,Robustas
301,Cameroon,1993,23.251,Other Milds
302,Cameroon,1993,23.251,Robustas
303,"Congo, Dem. Rep. of",1993,,Other Milds
304,"Congo, Dem. Rep. of",1993,,Robustas
305,Costa Rica,1993,54.2666,Other Milds
306,Cuba,1993,188.5711,Other Milds
307,Dominican Republic,1993,53.1235,Other Milds
308,Ecuador,1993,27.6633,Other Milds
309,Ecuador,1993,27.6633,Robustas
310,El Salvador,1993,35.352,Other Milds
311,Guatemala,1993,41.4292,Other Milds
312,Haiti,1993,14.4941,Other Milds
313,Honduras,1993,37.5422,Other Milds
314,India,1993,57.9237,Other Milds
315,India,1993,57.9237,Robustas
316,Jamaica,1993,255.535,Other Milds
317,Madagascar,1993,,Other Milds
318,Madagascar,1993,,Robustas
319,Malawi,1993,57.3368,Other Milds
320,Mexico,1993,79.3121,Other Milds
321,Nicaragua,1993,,Other Milds
322,Panama,1993,51.7692,Other Milds
323,Papua New Guinea,1993,84.9202,Other Milds
324,Papua New Guinea,1993,84.9202,Robustas
325,Peru,1993,32.4379,Other Milds
326,Rwanda,1993,45.2117,Other Milds
327,Sri Lanka,1993,,Other Milds
328,Sri Lanka,1993,,Robustas
329,Uganda,1993,25.0328,Other Milds
330,Uganda,1993,25.0328,Robustas
331,"Venezuela, Bol. Rep. of",1993,,Other Milds
332,Zambia,1993,54.4883,Other Milds
333,Zimbabwe ,1993,,Other Milds
334,Angola,1993,,Brazilian Naturals
335,Angola,1993,,Robustas
336,Brazil,1993,52.877,Brazilian Naturals
337,Brazil,1993,52.877,Robustas
338,Ethiopia,1993,61.7186,Brazilian Naturals
339,Indonesia,1993,115.5349,Brazilian Naturals
340,Indonesia,1993,115.5349,Robustas
341,Philippines,1993,54.1985,Brazilian Naturals
342,Philippines,1993,54.1985,Robustas
343,Thailand,1993,,Brazilian Naturals
344,Thailand,1993,,Robustas
345,Vietnam,1993,,Brazilian Naturals
346,Vietnam,1993,,Robustas
347,Angola,1993,11.8708,Brazilian Naturals
348,Angola,1993,11.8708,Robustas
349,Benin,1993,,Robustas
350,Brazil,1993,35.5441,Brazilian Naturals
351,Brazil,1993,35.5441,Robustas
352,Burundi,1993,41.8018,Other Milds
353,Burundi,1993,41.8018,Robustas
354,Cameroon,1993,17.3955,Other Milds
355,Cameroon,1993,17.3955,Robustas
356,Central African Republic,1993,23.8924,Robustas
357,"Congo, Dem. Rep. of",1993,,Other Milds
358,"Congo, Dem. Rep. of",1993,,Robustas
359,"Congo, Rep. of",1993,18.4404,Robustas
360,Côte d'Ivoire,1993,27.6964,Robustas
361,Ecuador,1993,19.5204,Other Milds
362,Ecuador,1993,19.5204,Robustas
363,Gabon,1993,48.1054,Robustas
364,Ghana,1993,,Robustas
365,Guinea,1993,27.4662,Robustas
366,India,1993,44.2088,Other Milds
367,India,1993,44.2088,Robustas
368,Indonesia,1993,28.4882,Brazilian Naturals
369,Indonesia,1993,28.4882,Robustas
370,Liberia,1993,,Robustas
371,Madagascar,1993,36.2656,Other Milds
372,Madagascar,1993,36.2656,Robustas
373,Nigeria,1993,36.0781,Robustas
374,Papua New Guinea,1993,54.8047,Other Milds
375,Papua New Guinea,1993,54.8047,Robustas
376,Philippines,1993,46.4492,Brazilian Naturals
377,Philippines,1993,46.4492,Robustas
378,Sierra Leone,1993,,Robustas
379,Sri Lanka,1993,28.8866,Other Milds
380,Sri Lanka,1993,28.8866,Robustas
381,Tanzania,1993,11.8801,Colombian Milds
382,Tanzania,1993,11.8801,Robustas
383,Thailand,1993,18.2894,Brazilian Naturals
384,Thailand,1993,18.2894,Robustas
385,Togo,1993,22.6435,Robustas
386,Trinidad & Tobago,1993,72.1989,Robustas
387,Uganda,1993,14.3486,Other Milds
388,Uganda,1993,14.3486,Robustas
389,Vietnam,1993,34.5296,Brazilian Naturals
390,Vietnam,1993,34.5296,Robustas
391,© International Coffee Organization,1993,,
392,Colombia,1994,85.9942,Colombian Milds
393,Kenya,1994,152.6058,Colombian Milds
394,Tanzania,1994,62.1553,Colombian Milds
395,Tanzania,1994,62.1553,Robustas
396,Bolivia,1994,79.915,Other Milds
397,Burundi,1994,60.6823,Other Milds
398,Burundi,1994,60.6823,Robustas
399,Cameroon,1994,88.3161,Other Milds
400,Cameroon,1994,88.3161,Robustas
401,"Congo, Dem. Rep. of",1994,,Other Milds
402,"Congo, Dem. Rep. of",1994,,Robustas
403,Costa Rica,1994,81.3628,Other Milds
404,Cuba,1994,203.5302,Other Milds
405,Dominican Republic,1994,112.264,Other Milds
406,Ecuador,1994,76.4202,Other Milds
407,Ecuador,1994,76.4202,Robustas
408,El Salvador,1994,99.2603,Other Milds
409,Guatemala,1994,75.3208,Other Milds
410,Haiti,1994,25.8735,Other Milds
411,Honduras,1994,81.5661,Other Milds
412,India,1994,78.4057,Other Milds
413,India,1994,78.4057,Robustas
414,Jamaica,1994,290.5986,Other Milds
415,Madagascar,1994,,Other Milds
416,Madagascar,1994,,Robustas
417,Malawi,1994,92.4135,Other Milds
418,Mexico,1994,157.9099,Other Milds
419,Nicaragua,1994,,Other Milds
420,Panama,1994,80.119,Other Milds
421,Papua New Guinea,1994,149.0779,Other Milds
422,Papua New Guinea,1994,149.0779,Robustas
423,Peru,1994,88.1397,Other Milds
424,Rwanda,1994,49.4221,Other Milds
425,Sri Lanka,1994,71.9905,Other Milds
426,Sri Lanka,1994,71.9905,Robustas
427,Uganda,1994,61.3589,Other Milds
428,Uganda,1994,61.3589,Robustas
429,"Venezuela, Bol. Rep. of",1994,,Other Milds
430,Zambia,1994,88.2671,Other Milds
431,Zimbabwe ,1994,,Other Milds
432,Angola,1994,,Brazilian Naturals
433,Angola,1994,,Robustas
434,Brazil,1994,114.5687,Brazilian Naturals
435,Brazil,1994,114.5687,Robustas
436,Ethiopia,1994,109.546,Brazilian Naturals
437,Indonesia,1994,173.5073,Brazilian Naturals
438,Indonesia,1994,173.5073,Robustas
439,Philippines,1994,99.6167,Brazilian Naturals
440,Philippines,1994,99.6167,Robustas
441,Thailand,1994,,Brazilian Naturals
442,Thailand,1994,,Robustas
443,Vietnam,1994,,Brazilian Naturals
444,Vietnam,1994,,Robustas
445,Angola,1994,,Brazilian Naturals
446,Angola,1994,,Robustas
447,Benin,1994,,Robustas
448,Brazil,1994,85.4261,Brazilian Naturals
449,Brazil,1994,85.4261,Robustas
450,Burundi,1994,41.4499,Other Milds
451,Burundi,1994,41.4499,Robustas
452,Cameroon,1994,29.8547,Other Milds
453,Cameroon,1994,29.8547,Robustas
454,Central African Republic,1994,32.742,Robustas
455,"Congo, Dem. Rep. of",1994,,Other Milds
456,"Congo, Dem. Rep. of",1994,,Robustas
457,"Congo, Rep. of",1994,8.7749,Robustas
458,Côte d'Ivoire,1994,29.7788,Robustas
459,Ecuador,1994,63.2941,Other Milds
460,Ecuador,1994,63.2941,Robustas
461,Gabon,1994,27.7637,Robustas
462,Ghana,1994,,Robustas
463,Guinea,1994,61.3323,Robustas
464,India,1994,56.4636,Other Milds
465,India,1994,56.4636,Robustas
466,Indonesia,1994,91.3781,Brazilian Naturals
467,Indonesia,1994,91.3781,Robustas
468,Liberia,1994,,Robustas
469,Madagascar,1994,43.9881,Other Milds
470,Madagascar,1994,43.9881,Robustas
471,Nigeria,1994,51.554,Robustas
472,Papua New Guinea,1994,95.6374,Other Milds
473,Papua New Guinea,1994,95.6374,Robustas
474,Philippines,1994,94.6608,Brazilian Naturals
475,Philippines,1994,94.6608,Robustas
476,Sierra Leone,1994,,Robustas
477,Sri Lanka,1994,71.9905,Other Milds
478,Sri Lanka,1994,71.9905,Robustas
479,Tanzania,1994,24.0035,Colombian Milds
480,Tanzania,1994,24.0035,Robustas
481,Thailand,1994,18.7899,Brazilian Naturals
482,Thailand,1994,18.7899,Robustas
483,Togo,1994,25.9924,Robustas
484,Trinidad & Tobago,1994,64.1384,Robustas
485,Uganda,1994,46.3873,Other Milds
486,Uganda,1994,46.3873,Robustas
487,Vietnam,1994,86.0079,Brazilian Naturals
488,Vietnam,1994,86.0079,Robustas
489,© International Coffee Organization,1994,,
490,Colombia,1995,99.6231,Colombian Milds
491,Kenya,1995,140.1651,Colombian Milds
492,Tanzania,1995,86.7599,Colombian Milds
493,Tanzania,1995,86.7599,Robustas
494,Bolivia,1995,76.9867,Other Milds
495,Burundi,1995,56.6854,Other Milds
496,Burundi,1995,56.6854,Robustas
497,Cameroon,1995,85.2593,Other Milds
498,Cameroon,1995,85.2593,Robustas
499,"Congo, Dem. Rep. of",1995,51.1246,Other Milds
500,"Congo, Dem. Rep. of",1995,51.1246,Robustas
501,Costa Rica,1995,88.2256,Other Milds
502,Cuba,1995,188.601,Other Milds
503,Dominican Republic,1995,109.2636,Other Milds
504,Ecuador,1995,173.3047,Other Milds
505,Ecuador,1995,173.3047,Robustas
506,El Salvador,1995,100.5128,Other Milds
507,Guatemala,1995,99.34,Other Milds
508,Haiti,1995,36.2968,Other Milds
509,Honduras,1995,102.5493,Other Milds
510,India,1995,84.7157,Other Milds
511,India,1995,84.7157,Robustas
512,Jamaica,1995,284.2448,Other Milds
513,Madagascar,1995,87.3469,Other Milds
514,Madagascar,1995,87.3469,Robustas
515,Malawi,1995,125.2991,Other Milds
516,Mexico,1995,162.7935,Other Milds
517,Nicaragua,1995,,Other Milds
518,Panama,1995,97.3754,Other Milds
519,Papua New Guinea,1995,83.9783,Other Milds
520,Papua New Guinea,1995,83.9783,Robustas
521,Peru,1995,95.8392,Other Milds
522,Rwanda,1995,54.9261,Other Milds
523,Sri Lanka,1995,98.9851,Other Milds
524,Sri Lanka,1995,98.9851,Robustas
525,Uganda,1995,68.1657,Other Milds
526,Uganda,1995,68.1657,Robustas
527,"Venezuela, Bol. Rep. of",1995,,Other Milds
528,Zambia,1995,69.2634,Other Milds
529,Zimbabwe ,1995,,Other Milds
530,Angola,1995,,Brazilian Naturals
531,Angola,1995,,Robustas
532,Brazil,1995,115.5228,Brazilian Naturals
533,Brazil,1995,115.5228,Robustas
534,Ethiopia,1995,115.0172,Brazilian Naturals
535,Indonesia,1995,,Brazilian Naturals
536,Indonesia,1995,,Robustas
537,Philippines,1995,106.301,Brazilian Naturals
538,Philippines,1995,106.301,Robustas
539,Thailand,1995,,Brazilian Naturals
540,Thailand,1995,,Robustas
541,Vietnam,1995,,Brazilian Naturals
542,Vietnam,1995,,Robustas
543,Angola,1995,,Brazilian Naturals
544,Angola,1995,,Robustas
545,Benin,1995,,Robustas
546,Brazil,1995,97.4999,Brazilian Naturals
547,Brazil,1995,97.4999,Robustas
548,Burundi,1995,42.3356,Other Milds
549,Burundi,1995,42.3356,Robustas
550,Cameroon,1995,52.0795,Other Milds
551,Cameroon,1995,52.0795,Robustas
552,Central African Republic,1995,57.1888,Robustas
553,"Congo, Dem. Rep. of",1995,28.3495,Other Milds
554,"Congo, Dem. Rep. of",1995,28.3495,Robustas
555,"Congo, Rep. of",1995,27.2813,Robustas
556,Côte d'Ivoire,1995,59.4027,Robustas
557,Ecuador,1995,143.6162,Other Milds
558,Ecuador,1995,143.6162,Robustas
559,Gabon,1995,40.9219,Robustas
560,Ghana,1995,,Robustas
561,Guinea,1995,92.2648,Robustas
562,India,1995,66.5331,Other Milds
563,India,1995,66.5331,Robustas
564,Indonesia,1995,95.6672,Brazilian Naturals
565,Indonesia,1995,95.6672,Robustas
566,Liberia,1995,,Robustas
567,Madagascar,1995,58.7292,Other Milds
568,Madagascar,1995,58.7292,Robustas
569,Nigeria,1995,,Robustas
570,Papua New Guinea,1995,66.3073,Other Milds
571,Papua New Guinea,1995,66.3073,Robustas
572,Philippines,1995,104.3144,Brazilian Naturals
573,Philippines,1995,104.3144,Robustas
574,Sierra Leone,1995,,Robustas
575,Sri Lanka,1995,93.2376,Other Milds
576,Sri Lanka,1995,93.2376,Robustas
577,Tanzania,1995,44.6094,Colombian Milds
578,Tanzania,1995,44.6094,Robustas
579,Thailand,1995,36.8393,Brazilian Naturals
580,Thailand,1995,36.8393,Robustas
581,Togo,1995,61.4095,Robustas
582,Trinidad & Tobago,1995,63.8905,Robustas
583,Uganda,1995,59.7418,Other Milds
584,Uganda,1995,59.7418,Robustas
585,Vietnam,1995,95.1844,Brazilian Naturals
586,Vietnam,1995,95.1844,Robustas
587,© International Coffee Organization,1995,,
588,Colombia,1996,93.5556,Colombian Milds
589,Kenya,1996,110.036,Colombian Milds
590,Tanzania,1996,62.5345,Colombian Milds
591,Tanzania,1996,62.5345,Robustas
592,Bolivia,1996,57.1799,Other Milds
593,Burundi,1996,51.9721,Other Milds
594,Burundi,1996,51.9721,Robustas
595,Cameroon,1996,80.9459,Other Milds
596,Cameroon,1996,80.9459,Robustas
597,"Congo, Dem. Rep. of",1996,68.0387,Other Milds
598,"Congo, Dem. Rep. of",1996,68.0387,Robustas
599,Costa Rica,1996,92.7809,Other Milds
600,Cuba,1996,188.5711,Other Milds
601,Dominican Republic,1996,87.671,Other Milds
602,Ecuador,1996,141.1327,Other Milds
603,Ecuador,1996,141.1327,Robustas
604,El Salvador,1996,75.0201,Other Milds
605,Guatemala,1996,83.7674,Other Milds
606,Haiti,1996,28.1373,Other Milds
607,Honduras,1996,67.6608,Other Milds
608,India,1996,78.3183,Other Milds
609,India,1996,78.3183,Robustas
610,Jamaica,1996,332.1091,Other Milds
611,Madagascar,1996,94.7194,Other Milds
612,Madagascar,1996,94.7194,Robustas
613,Malawi,1996,95.6576,Other Milds
614,Mexico,1996,123.4396,Other Milds
615,Nicaragua,1996,,Other Milds
616,Panama,1996,100.9089,Other Milds
617,Papua New Guinea,1996,95.0217,Other Milds
618,Papua New Guinea,1996,95.0217,Robustas
619,Peru,1996,77.7005,Other Milds
620,Rwanda,1996,55.4431,Other Milds
621,Sri Lanka,1996,,Other Milds
622,Sri Lanka,1996,,Robustas
623,Uganda,1996,52.9977,Other Milds
624,Uganda,1996,52.9977,Robustas
625,"Venezuela, Bol. Rep. of",1996,,Other Milds
626,Zambia,1996,81.4654,Other Milds
627,Zimbabwe ,1996,,Other Milds
628,Angola,1996,,Brazilian Naturals
629,Angola,1996,,Robustas
630,Brazil,1996,96.3456,Brazilian Naturals
631,Brazil,1996,96.3456,Robustas
632,Ethiopia,1996,67.7365,Brazilian Naturals
633,Indonesia,1996,,Brazilian Naturals
634,Indonesia,1996,,Robustas
635,Philippines,1996,76.3125,Brazilian Naturals
636,Philippines,1996,76.3125,Robustas
637,Thailand,1996,,Brazilian Naturals
638,Thailand,1996,,Robustas
639,Vietnam,1996,,Brazilian Naturals
640,Vietnam,1996,,Robustas
641,Angola,1996,,Brazilian Naturals
642,Angola,1996,,Robustas
643,Benin,1996,,Robustas
644,Brazil,1996,69.7791,Brazilian Naturals
645,Brazil,1996,69.7791,Robustas
646,Burundi,1996,40.4503,Other Milds
647,Burundi,1996,40.4503,Robustas
648,Cameroon,1996,51.0193,Other Milds
649,Cameroon,1996,51.0193,Robustas
650,Central African Republic,1996,45.0685,Robustas
